date,store_id,sku_id,units_sold,true_demand_units,stockout_censored_units,revenue,margin_proxy,promo_flag,holiday_flag,day_of_week
2025-11-05,ST007,SKU0079,0,2,2,0.0,0.0,0,0,2
2025-11-05,ST007,SKU0080,0,5,5,0.0,0.0,0,0,2
2025-11-05,ST007,SKU0081,0,0,0,0.0,0.0,0,0,2
2025-11-05,ST007,SKU0082,0,4,4,0.0,0.0,0,0,2
2025-11-05,ST007,SKU0083,0,1,1,0.0,0.0,0,0,2
2025-11-05,ST007,SKU0084,0,7,7,0.0,0.0,0,0,2
2025-11-05,ST007,SKU0085,0,9,9,0.0,0.0,0,0,2
2025-11-05,ST007,SKU0086,0,2,2,0.0,0.0,0,0,2
2025-11-05,ST007,SKU0087,0,5,5,0.0,0.0,0,0,2
2025-11-05,ST007,SKU0088,0,8,8,0.0,0.0,0,0,2
2025-11-05,ST007,SKU0089,0,13,13,0.0,0.0,0,0,2
2025-11-05,ST007,SKU0090,0,8,8,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0001,0,9,9,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0002,0,2,2,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0003,0,3,3,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0004,0,18,18,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0005,0,9,9,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0006,0,25,25,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0007,0,9,9,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0008,0,5,5,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0009,0,2,2,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0010,0,2,2,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0011,0,6,6,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0012,0,15,15,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0013,0,15,15,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0014,0,14,14,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0015,0,10,10,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0016,0,13,13,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0017,0,6,6,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0018,0,4,4,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0019,0,13,13,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0020,0,16,16,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0021,0,5,5,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0022,0,17,17,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0023,0,14,14,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0024,0,4,4,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0025,0,8,8,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0026,0,4,4,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0027,0,5,5,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0028,0,2,2,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0029,0,12,12,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0030,0,4,4,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0031,0,4,4,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0032,0,3,3,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0033,0,27,27,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0034,0,6,6,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0035,0,0,0,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0036,0,13,13,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0037,0,13,13,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0038,0,21,21,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0039,0,9,9,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0040,0,5,5,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0041,0,0,0,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0042,0,25,25,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0043,0,11,11,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0044,0,15,15,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0045,0,8,8,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0046,0,10,10,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0047,0,19,19,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0048,0,8,8,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0049,0,8,8,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0050,0,12,12,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0051,0,22,22,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0052,0,13,13,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0053,0,18,18,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0054,0,7,7,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0055,0,8,8,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0056,0,5,5,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0057,0,5,5,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0058,0,11,11,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0059,0,14,14,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0060,0,42,42,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0061,0,21,21,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0062,0,29,29,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0063,0,10,10,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0064,0,8,8,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0065,0,9,9,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0066,0,2,2,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0067,0,13,13,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0068,0,7,7,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0069,0,21,21,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0070,0,4,4,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0071,0,12,12,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0072,0,13,13,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0073,0,10,10,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0074,0,26,26,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0075,0,5,5,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0076,0,7,7,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0077,0,15,15,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0078,0,21,21,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0079,0,3,3,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0080,0,12,12,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0081,0,6,6,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0082,0,48,48,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0083,0,5,5,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0084,0,11,11,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0085,0,12,12,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0086,0,6,6,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0087,0,3,3,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0088,0,9,9,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0089,0,17,17,0.0,0.0,0,0,2
2025-11-05,ST008,SKU0090,0,17,17,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0001,0,0,0,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0002,0,1,1,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0003,0,10,10,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0004,0,6,6,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0005,0,9,9,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0006,0,4,4,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0007,0,18,18,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0008,0,7,7,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0009,0,1,1,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0010,0,6,6,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0011,0,13,13,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0012,0,8,8,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0013,0,4,4,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0014,0,1,1,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0015,0,12,12,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0016,0,8,8,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0017,0,5,5,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0018,0,0,0,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0019,0,11,11,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0020,0,14,14,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0021,0,9,9,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0022,0,19,19,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0023,0,8,8,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0024,0,15,15,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0025,0,5,5,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0026,0,2,2,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0027,0,4,4,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0028,0,5,5,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0029,0,11,11,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0030,0,11,11,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0031,0,8,8,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0032,0,3,3,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0033,0,13,13,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0034,0,1,1,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0035,0,4,4,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0036,0,19,19,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0037,0,11,11,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0038,0,14,14,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0039,0,1,1,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0040,0,5,5,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0041,0,5,5,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0042,0,6,6,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0043,0,2,2,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0044,0,17,17,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0045,0,4,4,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0046,0,2,2,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0047,0,5,5,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0048,0,25,25,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0049,0,10,10,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0050,0,9,9,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0051,0,13,13,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0052,0,2,2,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0053,0,33,33,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0054,0,7,7,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0055,0,9,9,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0056,0,7,7,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0057,0,22,22,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0058,0,10,10,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0059,0,5,5,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0060,0,15,15,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0061,0,10,10,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0062,0,7,7,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0063,0,6,6,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0064,0,2,2,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0065,0,2,2,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0066,0,8,8,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0067,0,2,2,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0068,0,6,6,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0069,0,6,6,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0070,0,3,3,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0071,0,12,12,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0072,0,12,12,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0073,0,5,5,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0074,0,8,8,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0075,0,8,8,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0076,0,3,3,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0077,0,23,23,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0078,0,12,12,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0079,0,4,4,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0080,0,4,4,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0081,0,7,7,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0082,0,4,4,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0083,0,3,3,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0084,0,6,6,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0085,0,12,12,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0086,0,13,13,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0087,5,5,0,2221.75,818.85,0,0,2
2025-11-05,ST009,SKU0088,0,4,4,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0089,0,10,10,0.0,0.0,0,0,2
2025-11-05,ST009,SKU0090,0,3,3,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0001,0,1,1,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0002,0,1,1,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0003,0,11,11,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0004,0,0,0,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0005,0,2,2,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0006,0,5,5,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0007,0,2,2,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0008,0,5,5,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0009,0,1,1,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0010,0,3,3,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0011,0,4,4,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0012,0,14,14,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0013,0,7,7,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0014,0,5,5,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0015,0,6,6,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0016,0,7,7,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0017,0,11,11,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0018,0,4,4,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0019,0,4,4,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0020,0,3,3,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0021,0,16,16,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0022,0,11,11,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0023,0,3,3,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0024,0,4,4,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0025,0,10,10,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0026,0,2,2,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0027,0,3,3,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0028,0,1,1,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0029,0,5,5,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0030,0,0,0,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0031,0,1,1,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0032,0,5,5,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0033,0,25,25,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0034,0,2,2,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0035,0,3,3,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0036,0,15,15,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0037,0,13,13,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0038,0,9,9,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0039,0,4,4,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0040,0,4,4,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0041,0,0,0,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0042,0,4,4,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0043,0,5,5,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0044,0,18,18,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0045,0,18,18,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0046,0,5,5,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0047,0,4,4,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0048,0,12,12,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0049,0,15,15,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0050,0,1,1,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0051,0,7,7,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0052,0,3,3,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0053,0,8,8,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0054,0,3,3,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0055,0,19,19,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0056,0,1,1,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0057,0,2,2,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0058,0,15,15,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0059,0,5,5,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0060,0,11,11,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0061,0,4,4,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0062,0,28,28,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0063,0,0,0,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0064,0,2,2,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0065,0,9,9,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0066,0,13,13,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0067,0,2,2,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0068,0,4,4,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0069,0,14,14,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0070,0,4,4,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0071,0,7,7,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0072,0,8,8,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0073,0,14,14,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0074,0,6,6,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0075,0,3,3,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0076,0,4,4,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0077,0,9,9,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0078,0,10,10,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0079,0,6,6,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0080,0,2,2,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0081,0,2,2,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0082,0,6,6,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0083,0,8,8,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0084,0,1,1,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0085,0,8,8,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0086,0,0,0,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0087,0,0,0,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0088,0,9,9,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0089,0,0,0,0.0,0.0,0,0,2
2025-11-05,ST010,SKU0090,0,7,7,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0001,0,3,3,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0002,0,2,2,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0003,0,19,19,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0004,0,8,8,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0005,0,9,9,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0006,0,5,5,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0007,0,22,22,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0008,0,21,21,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0009,0,1,1,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0010,0,3,3,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0011,0,6,6,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0012,0,11,11,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0013,0,5,5,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0014,0,13,13,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0015,0,6,6,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0016,0,2,2,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0017,0,6,6,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0018,0,5,5,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0019,0,14,14,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0020,0,14,14,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0021,0,8,8,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0022,0,13,13,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0023,0,13,13,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0024,0,11,11,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0025,0,7,7,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0026,0,4,4,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0027,0,1,1,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0028,0,2,2,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0029,0,6,6,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0030,0,1,1,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0031,0,13,13,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0032,0,8,8,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0033,0,7,7,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0034,0,11,11,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0035,0,7,7,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0036,0,9,9,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0037,0,2,2,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0038,0,17,17,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0039,0,6,6,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0040,0,5,5,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0041,0,2,2,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0042,0,15,15,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0043,0,4,4,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0044,0,25,25,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0045,0,7,7,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0046,0,12,12,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0047,0,8,8,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0048,0,25,25,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0049,0,11,11,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0050,0,5,5,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0051,0,26,26,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0052,0,7,7,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0053,0,11,11,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0054,0,19,19,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0055,0,21,21,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0056,0,11,11,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0057,0,9,9,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0058,0,11,11,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0059,0,3,3,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0060,0,18,18,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0061,0,9,9,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0062,0,20,20,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0063,0,9,9,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0064,0,4,4,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0065,0,0,0,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0066,0,24,24,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0067,0,14,14,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0068,0,11,11,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0069,0,14,14,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0070,0,3,3,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0071,0,27,27,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0072,0,14,14,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0073,0,11,11,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0074,0,4,4,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0075,0,11,11,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0076,0,4,4,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0077,0,31,31,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0078,0,18,18,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0079,0,4,4,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0080,0,4,4,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0081,0,10,10,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0082,0,40,40,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0083,0,3,3,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0084,0,7,7,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0085,0,6,6,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0086,0,3,3,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0087,0,7,7,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0088,0,5,5,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0089,0,11,11,0.0,0.0,0,0,2
2025-11-05,ST011,SKU0090,0,4,4,0.0,0.0,0,0,2
2025-11-05,ST012,SKU0001,0,4,4,0.0,0.0,0,0,2
2025-11-05,ST012,SKU0002,0,4,4,0.0,0.0,0,0,2
2025-11-05,ST012,SKU0003,0,6,6,0.0,0.0,0,0,2
2025-11-05,ST012,SKU0004,0,6,6,0.0,0.0,0,0,2
